Loan Identifier,Monthly Reporting Period,Channel,Original Interest Rate,Current Interest Rate,Original UPB,Current Actual UPB,Original Loan Term,Origination Date,First Payment Date,Remaining Months To Maturity,Original Loan to Value Ratio (LTV),Debt-To-Income (DTI),Borrower Credit Score at Origination,First Time Home Buyer Indicator,Loan Purpose,Property Type,Number of Units,Occupancy Status,Metropolitan Statistical Area (MSA),Zip Code Short,Interest Only Loan Indicator,Current Loan Delinquency Status,Modification Flag,Zero Balance Code,Special Eligibility Program,Property Valuation Method,High Balance Loan Indicator,Unemployment_rate,Divorce_rate,Inflation_rate,EMI,UPB_diff,Interest_Component,Previous_UPB,Remaining MFM
122540611,122021,1,2.25,2.25,425000,400889.11,360,122020,22021,332,94,19,795,1,1,3,1,1,36540,680,0,0,0,0,0,0,0,5.3,2.5,7.0,1624.545935,1041.96,753.62075625,401931.07,348
122540611,12022,1,2.25,2.25,425000,396845.2,360,122020,22021,328,94,19,795,1,1,3,1,1,36540,680,0,0,0,0,0,0,0,3.6,2.3,7.5,1624.545935,4043.91,751.6670812499999,400889.11,347
122540611,22022,1,2.25,2.25,425000,395793.7,360,122020,22021,326,94,19,795,1,1,3,1,1,36540,680,0,0,0,0,0,0,0,3.6,2.3,7.9,1624.545935,1051.5,744.08475,396845.2,346
122540773,82021,2,2.75,2.75,167000,154316.17,144,122020,22021,132,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,5.3,2.5,5.3,1362.898181,1683.83,357.5,156000.0,136
122540773,92021,2,2.75,2.75,167000,153009.36,144,122020,22021,131,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,5.3,2.5,5.4,1362.898181,1306.81,353.6412229166667,154316.17,135
122540773,102021,2,2.75,2.75,167000,153009.36,144,122020,22021,131,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,5.3,2.5,6.2,1362.898181,0.0,350.64644999999996,153009.36,134
122540773,112021,2,2.75,2.75,167000,150386.75,144,122020,22021,128,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,5.3,2.5,6.8,1362.898181,2622.61,350.64644999999996,153009.36,133
122540773,122021,2,2.75,2.75,167000,147996.3,144,122020,22021,126,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,5.3,2.5,7.0,1362.898181,2390.45,344.63630208333336,150386.75,132
122540773,12022,2,2.75,2.75,167000,146675.01,144,122020,22021,124,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,3.6,2.3,7.5,1362.898181,1321.29,339.1581875,147996.3,131
122540773,22022,2,2.75,2.75,167000,145350.69,144,122020,22021,123,41,27,812,0,2,3,1,1,38900,971,0,0,0,0,0,3,0,3.6,2.3,7.9,1362.898181,1324.32,336.13023125,146675.01,130
123238143,82021,1,2.75,2.75,193000,191000.0,360,12021,32021,354,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,5.3,2.5,5.3,787.9054793,1000.0,440.0,192000.0,353
123238143,92021,1,2.75,2.75,193000,190945.41,360,12021,32021,353,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,5.3,2.5,5.4,787.9054793,54.59,437.7083333333333,191000.0,352
123238143,102021,1,2.75,2.75,193000,190219.72,360,12021,32021,351,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,5.3,2.5,6.2,787.9054793,725.69,437.58323125,190945.41,351
123238143,112021,1,2.75,2.75,193000,190219.72,360,12021,32021,351,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,5.3,2.5,6.8,787.9054793,0.0,435.92019166666665,190219.72,350
123238143,122021,1,2.75,2.75,193000,189490.7,360,12021,32021,349,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,5.3,2.5,7.0,787.9054793,729.02,435.92019166666665,190219.72,349
123238143,12022,1,2.75,2.75,193000,189124.93,360,12021,32021,348,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,3.6,2.3,7.5,787.9054793,365.77,434.24952083333335,189490.7,348
123238143,22022,1,2.75,2.75,193000,188758.32,360,12021,32021,347,51,26,809,0,2,3,1,1,12420,786,0,0,0,0,0,3,0,3.6,2.3,7.9,787.9054793,366.61,433.4112979166666,189124.93,347
122237832,82021,2,2.75,2.75,236000,233268.13,360,122020,22021,353,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,5.3,2.5,5.3,963.4491872,731.87,536.25,234000.0,352
122237832,92021,2,2.75,2.75,236000,232838.23,360,122020,22021,352,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,5.3,2.5,5.4,963.4491872,429.9,534.5727979166667,233268.13,351
122237832,102021,2,2.75,2.75,236000,232407.35,360,122020,22021,351,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,5.3,2.5,6.2,963.4491872,430.88,533.5876104166667,232838.23,350
122237832,112021,2,2.75,2.75,236000,231975.48,360,122020,22021,350,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,5.3,2.5,6.8,963.4491872,431.87,532.6001770833334,232407.35,349
122237832,122021,2,2.75,2.75,236000,231542.62,360,122020,22021,349,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,5.3,2.5,7.0,963.4491872,432.86,531.6104750000001,231975.48,348
122237832,12022,2,2.75,2.75,236000,231108.77,360,122020,22021,348,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,3.6,2.3,7.5,963.4491872,433.85,530.6185041666666,231542.62,347
122237832,22022,2,2.75,2.75,236000,230673.92,360,122020,22021,347,75,38,715,0,1,3,1,1,45220,323,0,0,0,0,0,0,0,3.6,2.3,7.9,963.4491872,434.85,529.6242645833333,231108.77,346
122540495,82021,2,2.5,2.5,180000,175000.0,240,12021,32021,231,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,5.3,2.5,5.3,953.8252075,1000.0,366.6666666666667,176000.0,233
122540495,92021,2,2.5,2.5,180000,173809.61,240,12021,32021,230,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,5.3,2.5,5.4,953.8252075,1190.39,364.5833333333333,175000.0,232
122540495,102021,2,2.5,2.5,180000,172917.88,240,12021,32021,228,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,5.3,2.5,6.2,953.8252075,891.73,362.10335416666663,173809.61,231
122540495,112021,2,2.5,2.5,180000,172024.3,240,12021,32021,227,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,5.3,2.5,6.8,953.8252075,893.58,360.24558333333334,172917.88,230
122540495,122021,2,2.5,2.5,180000,171128.85,240,12021,32021,225,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,5.3,2.5,7.0,953.8252075,895.45,358.3839583333333,172024.3,229
122540495,12022,2,2.5,2.5,180000,170231.54,240,12021,32021,224,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,3.6,2.3,7.5,953.8252075,897.31,356.5184375,171128.85,228
122540495,22022,2,2.5,2.5,180000,169332.36,240,12021,32021,222,68,19,806,0,2,4,1,1,39660,577,0,0,0,0,0,3,0,3.6,2.3,7.9,953.8252075,899.18,354.6490416666667,170231.54,227
122237736,82021,2,3.375,3.375,168000,164722.98,360,92020,112020,348,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,5.3,2.5,5.3,742.7216332,279.32,464.06896874999995,165002.3,349
122237736,92021,2,3.375,3.375,168000,164442.87,360,92020,112020,347,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,5.3,2.5,5.4,742.7216332,280.11,463.28338125,164722.98,348
122237736,102021,2,3.375,3.375,168000,164161.98,360,92020,112020,346,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,5.3,2.5,6.2,742.7216332,280.89,462.495571875,164442.87,347
122237736,112021,2,3.375,3.375,168000,163880.3,360,92020,112020,345,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,5.3,2.5,6.8,742.7216332,281.68,461.70556875,164161.98,346
122237736,122021,2,3.375,3.375,168000,163597.82,360,92020,112020,344,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,5.3,2.5,7.0,742.7216332,282.48,460.91334374999997,163880.3,345
122237736,12022,2,3.375,3.375,168000,163314.55,360,92020,112020,343,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,3.6,2.3,7.5,742.7216332,283.27,460.11886875,163597.82,344
122237736,22022,2,3.375,3.375,168000,163030.48,360,92020,112020,342,95,38,640,0,1,4,1,1,41700,782,0,0,0,0,0,0,0,3.6,2.3,7.9,742.7216332,284.07,459.3221718749999,163314.55,343
122540517,82021,2,2.75,2.75,311000,303149.8,240,122020,22021,232,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,5.3,2.5,5.3,1686.137214,850.2,696.6666666666666,304000.0,232
122540517,92021,2,2.75,2.75,311000,302158.38,240,122020,22021,231,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,5.3,2.5,5.4,1686.137214,991.42,694.7182916666667,303149.8,231
122540517,102021,2,2.75,2.75,311000,301164.69,240,122020,22021,230,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,5.3,2.5,6.2,1686.137214,993.69,692.4462875,302158.38,230
122540517,112021,2,2.75,2.75,311000,300168.72,240,122020,22021,229,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,5.3,2.5,6.8,1686.137214,995.97,690.16908125,301164.69,229
122540517,122021,2,2.75,2.75,311000,299170.47,240,122020,22021,228,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,5.3,2.5,7.0,1686.137214,998.25,687.8866499999999,300168.72,228
122540517,12022,2,2.75,2.75,311000,298169.93,240,122020,22021,227,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,3.6,2.3,7.5,1686.137214,1000.54,685.59899375,299170.47,227
122540517,22022,2,2.75,2.75,311000,297167.1,240,122020,22021,226,64,24,819,0,2,3,1,1,38300,152,0,0,0,0,0,3,0,3.6,2.3,7.9,1686.137214,1002.83,683.3060895833333,298169.93,226
122540748,82021,2,3.125,3.125,174000,171000.0,240,12021,32021,234,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,5.3,2.5,5.3,975.9240423,0.0,445.3125,171000.0,233
122540748,92021,2,3.125,3.125,174000,170049.72,240,12021,32021,232,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,5.3,2.5,5.4,975.9240423,950.28,445.3125,171000.0,232
122540748,102021,2,3.125,3.125,174000,169399.71,240,12021,32021,231,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,5.3,2.5,6.2,975.9240423,650.01,442.8378125,170049.72,231
122540748,112021,2,3.125,3.125,174000,168748.01,240,12021,32021,230,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,5.3,2.5,6.8,975.9240423,651.7,441.14507812499994,169399.71,230
122540748,122021,2,3.125,3.125,174000,168094.61,240,12021,32021,229,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,5.3,2.5,7.0,975.9240423,653.4,439.44794270833336,168748.01,229
122540748,12022,2,3.125,3.125,174000,167439.51,240,12021,32021,228,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,3.6,2.3,7.5,975.9240423,655.1,437.7463802083333,168094.61,228
122540748,22022,2,3.125,3.125,174000,166782.7,240,12021,32021,226,53,43,753,0,2,4,1,1,40140,925,0,0,0,0,0,3,0,3.6,2.3,7.9,975.9240423,656.81,436.040390625,167439.51,227
122540664,82021,2,2.75,2.75,96000,94546.56,360,122020,22021,352,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,5.3,2.5,5.3,391.9115338,453.44,217.70833333333334,95000.0,352
122540664,92021,2,2.75,2.75,96000,94546.56,360,122020,22021,352,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,5.3,2.5,5.4,391.9115338,0.0,216.6692,94546.56,351
122540664,102021,2,2.75,2.75,96000,94371.59,360,122020,22021,351,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,5.3,2.5,6.2,391.9115338,174.97,216.6692,94546.56,350
122540664,112021,2,2.75,2.75,96000,94020.45,360,122020,22021,349,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,5.3,2.5,6.8,391.9115338,351.14,216.26822708333333,94371.59,349
122540664,122021,2,2.75,2.75,96000,93844.27,360,122020,22021,348,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,5.3,2.5,7.0,391.9115338,176.18,215.46353125,94020.45,348
122540664,12022,2,2.75,2.75,96000,93667.69,360,122020,22021,347,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,3.6,2.3,7.5,391.9115338,176.58,215.05978541666667,93844.27,347
122540664,22022,2,2.75,2.75,96000,93490.71,360,122020,22021,346,32,34,808,0,2,4,1,1,31700,30,0,0,0,0,2,3,0,3.6,2.3,7.9,391.9115338,176.98,214.65512291666667,93667.69,346
122237835,82021,1,2.75,2.75,328000,323366.39,360,122020,22021,353,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,5.3,2.5,5.3,1339.031074,-366.39,740.2083333333334,323000.0,352
122237835,92021,1,2.75,2.75,328000,322750.56,360,122020,22021,352,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,5.3,2.5,5.4,1339.031074,615.83,741.0479770833334,323366.39,351
122237835,102021,1,2.75,2.75,328000,322133.32,360,122020,22021,351,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,5.3,2.5,6.2,1339.031074,617.24,739.6367,322750.56,350
122237835,112021,1,2.75,2.75,328000,321514.66,360,122020,22021,350,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,5.3,2.5,6.8,1339.031074,618.66,738.2221916666667,322133.32,349
122237835,122021,1,2.75,2.75,328000,320273.08,360,122020,22021,348,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,5.3,2.5,7.0,1339.031074,1241.58,736.8044291666666,321514.66,348
122237835,12022,1,2.75,2.75,328000,320273.08,360,122020,22021,348,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,3.6,2.3,7.5,1339.031074,0.0,733.9591416666667,320273.08,347
122237835,22022,1,2.75,2.75,328000,319670.05,360,122020,22021,347,77,21,787,0,2,4,1,1,15980,339,0,0,0,0,0,3,0,3.6,2.3,7.9,1339.031074,603.03,733.9591416666667,320273.08,346
122540589,82021,1,2.875,2.875,353000,344206.7,240,112020,12021,232,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,5.3,2.5,5.3,1935.714431,1108.39,827.3174031249999,345315.09,231
122540589,92021,1,2.875,2.875,353000,343095.65,240,112020,12021,231,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,5.3,2.5,5.4,1935.714431,1111.05,824.6618854166667,344206.7,230
122540589,102021,1,2.875,2.875,353000,341981.94,240,112020,12021,230,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,5.3,2.5,6.2,1935.714431,1113.71,821.9999947916666,343095.65,229
122540589,112021,1,2.875,2.875,353000,340865.56,240,112020,12021,229,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,5.3,2.5,6.8,1935.714431,1116.38,819.33173125,341981.94,228
122540589,122021,1,2.875,2.875,353000,339746.51,240,112020,12021,228,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,5.3,2.5,7.0,1935.714431,1119.05,816.6570708333333,340865.56,227
122540589,12022,1,2.875,2.875,353000,338624.78,240,112020,12021,227,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,3.6,2.3,7.5,1935.714431,1121.73,813.9760135416666,339746.51,226
122540589,22022,1,2.875,2.875,353000,337500.36,240,112020,12021,226,57,46,796,0,2,4,1,1,14460,14,0,0,0,0,0,3,0,3.6,2.3,7.9,1935.714431,1124.42,811.2885354166667,338624.78,225
122956092,82021,2,3.125,3.125,215000,213000.0,360,12021,32021,354,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,5.3,2.5,5.3,921.0072215,0.0,554.6875,213000.0,353
122956092,92021,2,3.125,3.125,215000,212229.84,360,12021,32021,353,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,5.3,2.5,5.4,921.0072215,770.16,554.6875,213000.0,352
122956092,102021,2,3.125,3.125,215000,211724.4,360,12021,32021,352,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,5.3,2.5,6.2,921.0072215,505.44,552.681875,212229.84,351
122956092,112021,2,3.125,3.125,215000,210617.65,360,12021,32021,349,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,5.3,2.5,6.8,921.0072215,1106.75,551.3656249999999,211724.4,350
122956092,122021,2,3.125,3.125,215000,209508.01,360,12021,32021,346,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,5.3,2.5,7.0,921.0072215,1109.64,548.4834635416667,210617.65,349
122956092,12022,2,3.125,3.125,215000,208895.48,360,12021,32021,344,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,3.6,2.3,7.5,921.0072215,612.53,545.5937760416666,209508.01,348
122956092,22022,2,3.125,3.125,215000,208281.36,360,12021,32021,342,72,33,715,0,0,0,1,1,14460,18,0,0,0,0,0,0,0,3.6,2.3,7.9,921.0072215,614.12,543.9986458333333,208895.48,347
